Server: userID,itemID,amount,date,time
97599,8160,86,2020-01-01,14:52:22
20420,9558,34,2020-01-01,14:52:24
132920,3745,62,2020-01-01,14:52:27
507330,3995,70,2020-01-01,14:52:27
675284,9049,80,2020-01-01,14:52:28
433114,1554,7,2020-01-01,14:52:30
369024,6272,85,2020-01-01,14:52:33
40989,8563,2,2020-01-01,14:52:38
963793,1236,8,2020-01-01,14:52:38
48020,3523,28,2020-01-01,14:52:41
748669,8697,4,2020-01-01,14:52:41
810038,5109,47,2020-01-01,14:52:41
737635,9768,44,2020-01-01,14:52:41
127454,289,74,2020-01-01,14:52:50
211724,28,75,2020-01-01,14:53:02
475615,971,1,2020-01-01,14:53:08
810128,7854,41,2020-01-01,14:53:15
404835,4338,53,2020-01-01,14:53:18
390158,148,45,2020-01-01,14:53:19
946251,3475,37,2020-01-01,14:54:53
723690,3924,14,2020-01-01,14:54:53
421807,245,41,2020-01-01,14:54:53
614262,611,69,2020-01-01,14:54:53
714289,8286,25,2020-01-01,14:54:56
308868,915,8,2020-01-01,14:54:56
501939,9444,75,2020-01-01,14:54:56
496837,1148,15,2020-01-01,14:55:01
72107,3602,86,2020-01-01,14:55:04
245602,2696,57,2020-01-01,14:55:11
285254,4911,34,2020-01-01,14:55:12
692323,7788,30,2020-01-01,14:55:12
730711,6898,96,2020-01-01,14:55:12
74347,7929,98,2020-01-01,14:55:14
746594,6935,46,2020-01-01,14:55:17
885445,1583,24,2020-01-01,14:55:26
677025,2882,30,2020-01-01,14:55:26
476355,2276,83,2020-01-01,14:55:28
708090,4420,33,2020-01-01,14:55:29
274949,2617,10,2020-01-01,14:55:37
412877,525,70,2020-01-01,14:55:46
713498,4493,12,2020-01-01,14:59:15
823354,1086,3,2020-01-01,14:59:17
198643,3798,21,2020-01-01,14:59:22
992324,1791,28,2020-01-01,14:59:22
799821,8181,42,2020-01-01,14:59:24
234608,7268,75,2020-01-01,14:59:33
601665,9197,51,2020-01-01,14:59:34
96203,6938,30,2020-01-01,14:59:38
596986,9582,38,2020-01-01,14:59:38
750300,1828,36,2020-01-01,14:59:41
311121,9015,81,2020-01-01,14:59:47
536203,8292,15,2020-01-01,14:59:49
243128,417,56,2020-01-01,14:59:49
422087,6372,85,2020-01-01,14:59:49
575457,8634,79,2020-01-01,14:59:49
947721,1513,89,2020-01-01,14:59:52
924210,526,63,2020-01-01,14:59:54
330631,1514,48,2020-01-01,14:59:56
601793,3342,84,2020-01-01,15:01:30
531740,6639,82,2020-01-01,15:01:30
447034,6547,45,2020-01-01,15:01:30
552401,8091,38,2020-01-01,15:02:04
307384,1621,65,2020-01-01,15:02:29
141396,8915,76,2020-01-01,15:02:29
823318,9742,9,2020-01-01,15:02:35
100616,9119,58,2020-01-01,15:02:38
788751,8250,26,2020-01-01,15:02:38
867989,1699,9,2020-01-01,15:04:14
62043,9945,98,2020-01-01,15:04:14
174266,2856,20,2020-01-01,15:04:32
158436,4281,67,2020-01-01,15:04:32
943660,408,64,2020-01-01,15:04:54
88132,8342,89,2020-01-01,15:04:54
345413,8634,53,2020-01-01,15:04:55
123770,4949,87,2020-01-01,15:04:58
819786,1598,72,2020-01-01,15:04:58
223606,9665,73,2020-01-01,15:04:58
712575,8796,94,2020-01-01,15:04:58
144540,7357,10,2020-01-01,15:05:01
92074,5262,44,2020-01-01,15:05:28
431630,681,61,2020-01-01,15:05:28
205382,7996,65,2020-01-01,15:05:38
635972,440,73,2020-01-01,15:05:43
598754,4018,90,2020-01-01,15:05:44
607858,2089,84,2020-01-01,15:05:49
269132,9550,61,2020-01-01,15:05:57
263846,9356,12,2020-01-01,15:05:57
426343,8731,45,2020-01-01,15:05:58
784103,8744,17,2020-01-01,15:06:04
917825,7240,56,2020-01-01,15:06:05
818913,7907,37,2020-01-01,15:06:32
70493,8009,48,2020-01-01,15:06:32
575502,650,82,2020-01-01,15:06:34
192350,193,13,2020-01-01,15:07:42
24960,5297,97,2020-01-01,15:07:42
275679,6743,36,2020-01-01,15:07:42
459159,3457,38,2020-01-01,15:07:44
675877,9521,82,2020-01-01,15:07:45
571760,7960,2,2020-01-01,15:07:49
476536,2860,29,2020-01-01,15:07:51
584903,5627,34,2020-01-01,15:08:11
725557,5582,73,2020-01-01,15:08:14
107757,1465,29,2020-01-01,15:08:17
186418,7650,14,2020-01-01,15:08:19
82306,7307,13,2020-01-01,15:08:22
90511,2203,78,2020-01-01,15:08:22
49702,309,32,2020-01-01,15:08:25
155065,8742,28,2020-01-01,15:08:25
60704,8576,98,2020-01-01,15:09:01
824256,682,25,2020-01-01,15:09:42
804942,4028,41,2020-01-01,15:09:43
478120,785,10,2020-01-01,15:09:50
337061,7776,26,2020-01-01,15:09:51
247856,7066,3,2020-01-01,15:09:54
895358,4564,16,2020-01-01,15:09:54
131443,9386,2,2020-01-01,15:09:57
449047,1080,46,2020-01-01,15:10:16
311274,2860,75,2020-01-01,15:10:16
106043,7511,34,2020-01-01,15:10:19
205262,1940,27,2020-01-01,15:10:19
484560,5029,68,2020-01-01,15:10:20
411941,1587,37,2020-01-01,15:13:50
97846,800,55,2020-01-01,15:13:50
370647,8677,53,2020-01-01,15:13:52
559667,1561,88,2020-01-01,15:13:52
318874,6115,94,2020-01-01,15:13:56
274466,1599,84,2020-01-01,15:13:56
769286,9984,22,2020-01-01,15:14:14
861087,2877,37,2020-01-01,15:14:15
306227,2324,86,2020-01-01,15:14:17
475287,8194,7,2020-01-01,15:14:20
332057,4913,70,2020-01-01,15:14:27
644522,6020,19,2020-01-01,15:14:43
314706,9382,54,2020-01-01,15:14:43
988733,2050,90,2020-01-01,15:14:43
488408,9871,90,2020-01-01,15:14:51
877353,7077,89,2020-01-01,15:14:56
336507,3194,81,2020-01-01,15:15:05
826590,6010,43,2020-01-01,15:15:05
95184,3821,98,2020-01-01,15:16:30
211705,5591,81,2020-01-01,15:16:30
887581,8342,49,2020-01-01,15:16:34
372336,9510,89,2020-01-01,15:16:34
245833,6911,14,2020-01-01,15:16:48
5925,4736,51,2020-01-01,15:16:49
892181,8536,70,2020-01-01,15:16:49
391190,4432,75,2020-01-01,15:17:46
770013,3580,55,2020-01-01,15:17:46
543213,6335,18,2020-01-01,15:18:45
8819,7497,98,2020-01-01,15:18:46
788040,6940,98,2020-01-01,15:18:46
918145,338,29,2020-01-01,15:19:08
176284,2927,43,2020-01-01,15:19:09
913841,3541,30,2020-01-01,15:19:09
287133,876,97,2020-01-01,15:20:27
165536,1204,92,2020-01-01,15:20:27
510135,721,12,2020-01-01,15:20:43
200785,9189,52,2020-01-01,15:20:43
925457,1285,8,2020-01-01,15:20:47
691204,7518,3,2020-01-01,15:20:50
693184,7088,59,2020-01-01,15:20:50
112303,1825,46,2020-01-01,15:20:50
284941,7785,92,2020-01-01,15:21:08
36232,4307,30,2020-01-01,15:21:32
194169,384,95,2020-01-01,15:21:32
24355,9765,53,2020-01-01,15:22:19
437641,4668,61,2020-01-01,15:22:33
979426,8558,16,2020-01-01,15:22:33
109093,6272,20,2020-01-01,15:22:33
928240,8604,18,2020-01-01,15:22:39
122493,7899,43,2020-01-01,15:22:39
295689,4684,78,2020-01-01,15:22:41
758910,9757,93,2020-01-01,15:22:41
664424,7220,95,2020-01-01,15:22:41
232172,5881,85,2020-01-01,15:22:42
237277,5665,64,2020-01-01,15:23:04
771921,3456,22,2020-01-01,15:23:04
671521,616,27,2020-01-01,15:23:18
537634,4710,2,2020-01-01,15:23:27
383211,263,64,2020-01-01,15:23:27
436245,1807,8,2020-01-01,15:23:28
601216,8869,63,2020-01-01,15:23:28
652366,5932,41,2020-01-01,15:23:28
203459,2722,80,2020-01-01,15:23:30
281510,9133,23,2020-01-01,15:23:33
437948,1396,84,2020-01-01,15:23:46
655848,7560,19,2020-01-01,15:23:46
148006,7985,29,2020-01-01,15:24:11
313833,5301,5,2020-01-01,15:24:11
121473,8722,59,2020-01-01,15:24:11
154194,6301,21,2020-01-01,15:24:11
599967,16,12,2020-01-01,15:24:11
557343,1656,9,2020-01-01,15:24:11
260444,9311,83,2020-01-01,15:24:14
416980,9956,9,2020-01-01,15:24:14
829133,2622,76,2020-01-01,15:24:14
336804,6735,95,2020-01-01,15:24:14
545514,7414,97,2020-01-01,15:24:31
448262,6126,76,2020-01-01,15:24:32
745632,8612,6,2020-01-01,15:24:34
652397,2887,37,2020-01-01,15:24:34
15347,5874,25,2020-01-01,15:24:34
824993,4055,90,2020-01-01,15:24:34
692578,9146,24,2020-01-01,15:24:37
367666,3012,87,2020-01-01,15:24:49
233860,5945,74,2020-01-01,15:24:49
20877,1170,42,2020-01-01,15:24:50
827125,2736,82,2020-01-01,15:24:52
158899,9769,92,2020-01-01,15:33:22
261205,3144,66,2020-01-01,15:33:22
199112,26,90,2020-01-02,14:35:25
952663,12,19,2020-01-02,14:35:47
573354,8,53,2020-01-02,14:35:47
781359,56,4,2020-01-02,14:35:49
819433,66,35,2020-01-02,14:35:49
390292,65,1,2020-01-02,14:36:11
281244,88,68,2020-01-02,14:40:47
597419,80,43,2020-01-02,14:40:51
173232,87,57,2020-01-02,14:40:53
79133,33,46,2020-01-02,14:41:07
834591,2603,66,2020-01-02,14:43:03
861469,5848,95,2020-01-02,14:43:08
929558,2912,47,2020-01-02,14:43:30
641876,8324,32,2020-01-02,14:43:33
501227,1642,19,2020-01-02,14:43:33
15159,36,26,2020-01-02,14:43:38
755604,3849,55,2020-01-02,14:46:01
513667,772,59,2020-01-02,14:46:02
614864,2016,30,2020-01-02,14:46:27
299292,9785,13,2020-01-02,14:46:27
434156,6564,7,2020-01-02,14:46:27
538895,5889,36,2020-01-02,14:46:30
240847,5244,50,2020-01-02,14:46:30
939935,4838,55,2020-01-02,14:46:34
543709,5942,58,2020-01-02,14:46:34
217387,4312,74,2020-01-02,14:46:35
862914,233,37,2020-01-02,14:47:02
496632,1828,59,2020-01-02,14:47:02
665605,331,10,2020-01-02,14:47:13
114892,4987,61,2020-01-02,14:47:16
114596,380,72,2020-01-02,14:47:16
466913,649,29,2020-01-02,14:47:16
775885,8173,9,2020-01-02,14:47:18
527879,1213,28,2020-01-02,14:47:18
244762,5873,58,2020-01-02,14:47:19
814337,1018,52,2020-01-02,14:47:23
616499,4282,68,2020-01-02,14:48:22
541969,5990,68,2020-01-02,14:48:24
93152,4919,36,2020-01-02,14:48:27
565077,7025,52,2020-01-02,14:48:33
546470,6596,20,2020-01-02,14:48:55
329429,2607,51,2020-01-02,14:49:01
369740,1306,2,2020-01-02,14:49:05
632422,7141,75,2020-01-02,14:49:18
128637,494,54,2020-01-02,14:49:25
127827,8480,26,2020-01-02,14:49:30
471539,7969,48,2020-01-02,14:49:30
222943,816,53,2020-01-02,14:49:32
842127,3223,73,2020-01-02,14:49:35
614632,6487,24,2020-01-02,14:49:35
555505,740,65,2020-01-02,14:49:37
572438,1096,72,2020-01-02,14:49:38
509294,4359,58,2020-01-02,14:52:22
722170,5703,34,2020-01-02,14:52:22
900057,6806,36,2020-01-02,14:52:22
22725,9254,72,2020-01-02,14:52:24
458575,4041,61,2020-01-02,14:52:25
136933,5936,55,2020-01-02,14:52:25
226714,927,65,2020-01-02,14:52:32
928446,3107,62,2020-01-02,14:52:38
286828,1389,77,2020-01-02,14:52:47
620319,4377,60,2020-01-02,14:52:50
61187,2104,34,2020-01-02,14:53:02
79322,1065,26,2020-01-02,14:53:04
30456,8757,83,2020-01-02,14:53:05
364724,1375,78,2020-01-02,14:53:14
349178,4970,19,2020-01-02,14:53:15
977218,9670,28,2020-01-02,14:53:17
73524,4975,25,2020-01-02,14:54:56
201310,6064,70,2020-01-02,14:54:58
611388,5578,16,2020-01-02,14:54:58
751626,9321,88,2020-01-02,14:55:01
50872,3302,6,2020-01-02,14:55:06
324811,4015,61,2020-01-02,14:55:09
73954,5798,34,2020-01-02,14:55:26
719697,2348,32,2020-01-02,14:55:35
81455,8360,40,2020-01-02,14:55:35
363668,2603,88,2020-01-02,14:55:35
330196,9866,48,2020-01-02,14:55:46
490063,262,88,2020-01-02,14:59:22
775859,3672,34,2020-01-02,14:59:22
880634,4111,71,2020-01-02,14:59:22
543204,5499,85,2020-01-02,14:59:25
992825,7586,51,2020-01-02,14:59:28
962900,7373,37,2020-01-02,14:59:36
424315,2495,89,2020-01-02,14:59:38
760081,4386,16,2020-01-02,14:59:41
551419,3286,1,2020-01-02,14:59:41
157791,414,44,2020-01-02,14:59:41
626116,5778,53,2020-01-02,14:59:42
314106,6207,6,2020-01-02,14:59:44
371476,7769,52,2020-01-02,14:59:46
841392,6974,11,2020-01-02,14:59:49
128264,3220,36,2020-01-02,14:59:51
112363,6117,20,2020-01-02,14:59:52
287623,8240,76,2020-01-02,14:59:52
333061,9509,2,2020-01-02,14:59:54
552988,7409,36,2020-01-02,14:59:56
651155,2740,57,2020-01-02,14:59:57
495016,4885,27,2020-01-02,14:59:59
702165,4034,18,2020-01-02,14:59:59
296914,7354,8,2020-01-02,15:01:02
731941,6749,27,2020-01-02,15:01:30
143969,5962,47,2020-01-02,15:02:04
386600,2717,91,2020-01-02,15:02:29
825557,7589,12,2020-01-02,15:02:35
955121,9975,41,2020-01-02,15:02:37
429105,4946,70,2020-01-02,15:04:14
608386,801,64,2020-01-02,15:04:14
973045,3841,2,2020-01-02,15:04:14
187945,1828,6,2020-01-02,15:04:14
133761,4698,53,2020-01-02,15:04:32
356075,9025,92,2020-01-02,15:04:41
755980,5648,86,2020-01-02,15:04:42
864494,9239,17,2020-01-02,15:04:51
81697,4353,85,2020-01-02,15:04:51
411611,3943,51,2020-01-02,15:04:58
629618,45,20,2020-01-02,15:04:58
775919,4585,15,2020-01-02,15:05:01
809005,1892,88,2020-01-02,15:05:28
763909,874,66,2020-01-02,15:05:38
42303,6651,30,2020-01-02,15:05:41
125313,9554,37,2020-01-02,15:05:41
135583,2251,80,2020-01-02,15:05:44
38690,7507,18,2020-01-02,15:05:49
5078,385,9,2020-01-02,15:05:49
322034,8729,50,2020-01-02,15:05:49
849376,1608,13,2020-01-02,15:05:57
380383,402,36,2020-01-02,15:06:02
992652,9222,10,2020-01-02,15:06:05
984048,1327,27,2020-01-02,15:06:05
769115,7538,49,2020-01-02,15:06:07
713898,4295,49,2020-01-02,15:06:32
89157,1683,62,2020-01-02,15:06:32
329539,540,74,2020-01-02,15:06:34
342623,4648,70,2020-01-02,15:06:35
529802,8463,16,2020-01-02,15:06:35
163057,1560,6,2020-01-02,15:07:39
710121,4062,34,2020-01-02,15:07:39
967743,212,60,2020-01-02,15:07:45
367292,1947,75,2020-01-02,15:07:48
371236,75,47,2020-01-02,15:07:48
593534,9847,50,2020-01-02,15:07:48
815892,546,59,2020-01-02,15:07:51
524762,8899,29,2020-01-02,15:08:08
619901,3115,73,2020-01-02,15:08:09
913703,982,7,2020-01-02,15:08:12
762196,9747,36,2020-01-02,15:08:12
603092,7341,62,2020-01-02,15:08:14
96894,9217,26,2020-01-02,15:08:14
131280,8333,20,2020-01-02,15:08:17
993655,1364,79,2020-01-02,15:08:17
746346,3761,61,2020-01-02,15:08:19
989986,7845,43,2020-01-02,15:08:22
295900,9736,38,2020-01-02,15:08:22
955373,8655,66,2020-01-02,15:08:30
249237,9946,58,2020-01-02,15:08:59
208219,8188,7,2020-01-02,15:09:39
297100,7032,61,2020-01-02,15:09:39
816610,5523,98,2020-01-02,15:09:42
567490,4291,14,2020-01-02,15:09:43
891390,8365,57,2020-01-02,15:09:45
929898,961,46,2020-01-02,15:09:53
932066,853,84,2020-01-02,15:09:54
122002,4273,23,2020-01-02,15:10:16
560490,8356,58,2020-01-02,15:10:16
349358,8405,92,2020-01-02,15:10:16
79891,7073,49,2020-01-02,15:10:17
990308,5458,38,2020-01-02,15:10:19
490661,4772,36,2020-01-02,15:13:50
476007,3713,60,2020-01-02,15:13:50
931161,1032,95,2020-01-02,15:13:52
816448,8161,8,2020-01-02,15:13:52
35719,9927,9,2020-01-02,15:13:52
958465,4083,86,2020-01-02,15:13:53
769182,4629,49,2020-01-02,15:13:55
621136,8954,87,2020-01-02,15:13:58
690414,1148,72,2020-01-02,15:13:58
976499,2272,12,2020-01-02,15:14:17
68249,1174,87,2020-01-02,15:14:18
187403,4985,51,2020-01-02,15:14:23
712370,8442,89,2020-01-02,15:14:23
40207,1602,39,2020-01-02,15:14:24
386798,6140,6,2020-01-02,15:14:27
241677,1353,62,2020-01-02,15:14:27
135120,2193,79,2020-01-02,15:14:43
824053,2765,68,2020-01-02,15:14:54
610488,8826,93,2020-01-02,15:14:54
150230,245,19,2020-01-02,15:14:54
896826,1223,26,2020-01-02,15:14:57
448235,1744,24,2020-01-02,15:14:57
401211,2442,42,2020-01-02,15:16:30
528516,7454,48,2020-01-02,15:16:38
273230,8266,36,2020-01-02,15:16:48
903687,5381,61,2020-01-02,15:17:47
733846,4791,67,2020-01-02,15:19:08
575215,4329,49,2020-01-02,15:19:08
494312,7791,67,2020-01-02,15:19:08
980063,1850,51,2020-01-02,15:19:09
206352,4848,75,2020-01-02,15:20:26
35755,688,77,2020-01-02,15:20:26
117726,3437,65,2020-01-02,15:20:43
608890,3694,13,2020-01-02,15:20:43
531235,6544,63,2020-01-02,15:20:44
813603,2166,26,2020-01-02,15:20:47
727481,9561,74,2020-01-02,15:20:47
801387,6024,71,2020-01-02,15:21:07
979555,9884,52,2020-01-02,15:21:08
592267,37,54,2020-01-02,15:21:32
496744,9579,30,2020-01-02,15:22:19
819232,8620,3,2020-01-02,15:22:19
553733,6076,44,2020-01-02,15:22:33
419351,5214,77,2020-01-02,15:22:35
139404,4524,78,2020-01-02,15:22:39
477005,8151,57,2020-01-02,15:23:04
535795,8298,2,2020-01-02,15:23:05
65347,5908,41,2020-01-02,15:23:05
805833,2331,3,2020-01-02,15:23:05
922074,5194,91,2020-01-02,15:23:18
268956,4122,79,2020-01-02,15:23:18
437687,2260,32,2020-01-02,15:23:28
340395,9146,14,2020-01-02,15:23:30
885250,9192,44,2020-01-02,15:23:49
780628,1504,93,2020-01-02,15:23:49
712554,2388,5,2020-01-02,15:23:50
743615,511,9,2020-01-02,15:24:11
108261,9478,96,2020-01-02,15:24:11
661386,1120,27,2020-01-02,15:24:14
798528,8076,89,2020-01-02,15:24:34
447974,7312,50,2020-01-02,15:24:34
900841,3186,73,2020-01-02,15:24:34
348073,8754,6,2020-01-02,15:24:38
848916,7187,37,2020-01-02,15:24:53
392248,79,41,2020-01-03,14:35:44
857074,1,82,2020-01-03,14:35:49
397040,50,80,2020-01-03,14:36:25
169888,29,37,2020-01-03,14:38:06
103034,50,78,2020-01-03,14:38:23
943684,76,40,2020-01-03,14:40:47
253426,47,16,2020-01-03,14:40:51
92857,28,53,2020-01-03,14:40:52
333954,64,54,2020-01-03,14:41:03
71954,44,87,2020-01-03,14:41:03
883784,35,62,2020-01-03,14:41:03
956943,84,16,2020-01-03,14:41:08
808611,7989,61,2020-01-03,14:43:27
20966,8288,4,2020-01-03,14:43:30
753733,5238,87,2020-01-03,14:43:30
77516,3036,33,2020-01-03,14:43:38
584103,6539,10,2020-01-03,14:43:38
90169,1207,33,2020-01-03,14:43:38
608956,338,3,2020-01-03,14:46:01
636932,1958,76,2020-01-03,14:46:25
253544,8711,78,2020-01-03,14:46:27
111809,8931,9,2020-01-03,14:46:30
187785,6355,7,2020-01-03,14:46:32
156302,6074,62,2020-01-03,14:47:02
123413,7133,10,2020-01-03,14:47:05
883359,8744,15,2020-01-03,14:47:13
881116,8344,70,2020-01-03,14:47:15
561156,7084,7,2020-01-03,14:47:23
473699,8290,20,2020-01-03,14:47:23
603826,6703,76,2020-01-03,14:47:59
955314,1577,86,2020-01-03,14:47:59
223496,9622,20,2020-01-03,14:48:24
779165,5307,37,2020-01-03,14:48:33
451141,2888,40,2020-01-03,14:49:01
784604,1412,85,2020-01-03,14:49:02
432942,5769,47,2020-01-03,14:49:02
718291,4161,81,2020-01-03,14:49:13
104533,1735,82,2020-01-03,14:49:13
395124,4099,91,2020-01-03,14:49:16
549491,2663,69,2020-01-03,14:49:25
548128,3705,82,2020-01-03,14:49:25
999054,4286,11,2020-01-03,14:49:27
679925,9745,68,2020-01-03,14:49:27
95680,2970,25,2020-01-03,14:49:27
377448,6375,93,2020-01-03,14:49:30
897116,5146,34,2020-01-03,14:49:32
687296,8210,60,2020-01-03,14:49:32
150680,7042,46,2020-01-03,14:49:32
411314,5410,68,2020-01-03,14:49:33
41140,3366,58,2020-01-03,14:49:35
168919,854,31,2020-01-03,14:49:35
983695,7641,17,2020-01-03,14:49:37
379562,7252,27,2020-01-03,14:49:38
174746,9939,6,2020-01-03,14:52:27
187218,6982,39,2020-01-03,14:52:27
402981,8007,30,2020-01-03,14:52:27
451483,9140,15,2020-01-03,14:52:41
350890,7839,11,2020-01-03,14:52:41
122316,3869,96,2020-01-03,14:52:48
351595,444,53,2020-01-03,14:53:04
968606,1305,13,2020-01-03,14:53:04
679043,5741,10,2020-01-03,14:53:08
978681,4999,7,2020-01-03,14:53:10
661452,9344,50,2020-01-03,14:53:10
394387,3606,33,2020-01-03,14:53:10
496546,7810,49,2020-01-03,14:53:13
226190,8748,25,2020-01-03,14:53:13
643917,2844,31,2020-01-03,14:53:15
889346,3976,34,2020-01-03,14:53:19
317873,6135,42,2020-01-03,14:54:53
99936,2463,65,2020-01-03,14:54:58
483930,2965,5,2020-01-03,14:55:01
920312,6835,24,2020-01-03,14:55:03
945929,8400,20,2020-01-03,14:55:03
931947,2593,26,2020-01-03,14:55:03
215557,9821,4,2020-01-03,14:55:04
96164,6768,75,2020-01-03,14:55:09
773609,7523,38,2020-01-03,14:55:11
877997,1802,95,2020-01-03,14:55:17
959093,7787,36,2020-01-03,14:55:26
837949,1964,17,2020-01-03,14:55:35
25551,8906,27,2020-01-03,14:55:35
760465,6167,73,2020-01-03,14:55:37
551680,6613,89,2020-01-03,14:55:39
896756,9726,16,2020-01-03,14:55:39
325032,5268,48,2020-01-03,14:55:40
953491,9439,92,2020-01-03,14:55:40
11362,3108,85,2020-01-03,14:55:42
640228,3149,4,2020-01-03,14:59:15
16990,3211,2,2020-01-03,14:59:15
86439,8053,88,2020-01-03,14:59:18
746235,4015,24,2020-01-03,14:59:18
95274,6267,40,2020-01-03,14:59:22
992193,2448,59,2020-01-03,14:59:28
197134,2243,73,2020-01-03,14:59:34
758973,5745,22,2020-01-03,14:59:36
834189,2984,16,2020-01-03,14:59:36
801363,7320,87,2020-01-03,14:59:38
506033,1115,80,2020-01-03,14:59:38
4829,6233,98,2020-01-03,14:59:39
244121,1746,43,2020-01-03,14:59:39
134216,5399,72,2020-01-03,14:59:43
77531,8512,9,2020-01-03,14:59:47
180054,9587,42,2020-01-03,14:59:47
392397,5396,26,2020-01-03,14:59:52
773388,1211,74,2020-01-03,14:59:52
608753,4349,38,2020-01-03,14:59:54
943818,3997,46,2020-01-03,14:59:54
876321,1120,14,2020-01-03,14:59:59
745768,2299,29,2020-01-03,14:59:59
681841,8262,82,2020-01-03,15:01:31
534673,3212,25,2020-01-03,15:02:29
614822,9022,55,2020-01-03,15:02:35
21874,7012,86,2020-01-03,15:02:35
231689,5380,18,2020-01-03,15:02:37
242313,8662,32,2020-01-03,15:02:38
987211,2026,36,2020-01-03,15:02:38
895846,7202,62,2020-01-03,15:02:38
846507,8828,53,2020-01-03,15:03:37
589921,616,68,2020-01-03,15:03:37
39143,1314,32,2020-01-03,15:03:37
880926,7411,51,2020-01-03,15:04:32
515561,6795,77,2020-01-03,15:04:32
742835,2367,86,2020-01-03,15:04:42
886457,1631,28,2020-01-03,15:04:51
746780,1829,98,2020-01-03,15:04:51
867302,6039,44,2020-01-03,15:04:51
445436,8820,23,2020-01-03,15:04:54
912090,1896,45,2020-01-03,15:04:58
189619,543,75,2020-01-03,15:05:00
55970,327,67,2020-01-03,15:05:01
106996,4473,34,2020-01-03,15:05:49
626960,648,38,2020-01-03,15:05:49
235466,1099,36,2020-01-03,15:05:57
712034,5325,52,2020-01-03,15:06:02
230294,4430,76,2020-01-03,15:06:05
515842,2445,53,2020-01-03,15:06:34
676020,2585,65,2020-01-03,15:06:35
488160,799,65,2020-01-03,15:07:39
823876,2217,22,2020-01-03,15:07:40
694511,4368,97,2020-01-03,15:07:42
572436,3565,22,2020-01-03,15:07:48
598216,3851,46,2020-01-03,15:07:48
567893,5098,71,2020-01-03,15:07:51
160315,7138,74,2020-01-03,15:07:51
534752,8391,46,2020-01-03,15:08:09
919607,569,25,2020-01-03,15:08:17
161029,8737,35,2020-01-03,15:08:17
435500,6258,61,2020-01-03,15:08:23
448829,3679,13,2020-01-03,15:08:25
530173,5920,3,2020-01-03,15:08:25
615842,7388,26,2020-01-03,15:08:30
678678,9291,24,2020-01-03,15:08:59
336676,644,21,2020-01-03,15:09:42
537937,2616,33,2020-01-03,15:09:45
314662,9362,51,2020-01-03,15:09:51
236575,715,47,2020-01-03,15:09:54
955252,864,23,2020-01-03,15:10:16
181053,6257,21,2020-01-03,15:10:19
311552,2934,35,2020-01-03,15:13:49
830438,5449,78,2020-01-03,15:13:52
817895,5169,13,2020-01-03,15:13:53
750639,9538,65,2020-01-03,15:13:53
293494,1101,78,2020-01-03,15:13:55
92569,2799,12,2020-01-03,15:13:58
487867,9371,46,2020-01-03,15:14:14
283121,6261,78,2020-01-03,15:14:20
15669,9493,15,2020-01-03,15:14:20
803767,4454,76,2020-01-03,15:14:23
170073,7825,43,2020-01-03,15:14:23
114618,7945,79,2020-01-03,15:14:27
288558,2809,16,2020-01-03,15:14:41
539435,8522,54,2020-01-03,15:14:43
21765,9176,76,2020-01-03,15:14:52
